# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   23.91391391    0.02328159
   23.95395395    0.02346111
   23.99399399    0.02365682
   24.03403403    0.02386595
   24.07407407    0.02408530
   24.11411411    0.02431126
   24.15415415    0.02453984
   24.19419419    0.02476674
   24.23423423    0.02498739
   24.27427427    0.02519710
   24.31431431    0.02539115
   24.35435435    0.02556494
   24.39439439    0.02571414
   24.43443443    0.02583483
   24.47447447    0.02592371
   24.51451451    0.02597817
   24.55455455    0.02599644
   24.59459459    0.02597769
   24.63463463    0.02592201
   24.67467467    0.02583046
   24.71471471    0.02570499
   24.75475475    0.02554834
   24.79479479    0.02536397
   24.83483483    0.02515583
   24.87487487    0.02492832
   24.91491491    0.02468600
   24.95495495    0.02443356
   24.99499499    0.02417560
   25.03503504    0.02391659
   25.07507508    0.02366070
   25.11511512    0.02341179
   25.15515516    0.02317334
   25.19519520    0.02294842
   25.23523524    0.02273969
   25.27527528    0.02254937
   25.31531532    0.02237927
   25.35535536    0.02223079
   25.39539540    0.02210493
   25.43543544    0.02200232
   25.47547548    0.02192322
   25.51551552    0.02186751
   25.55555556    0.02183474
   25.59559560    0.02182410
   25.63563564    0.02183443
   25.67567568    0.02186424
   25.71571572    0.02191168
   25.75575576    0.02197458
   25.79579580    0.02205043
   25.83583584    0.02213646
   25.87587588    0.02222959
   25.91591592    0.02232654
   25.95595596    0.02242389
   25.99599600    0.02251812
   26.03603604    0.02260573
   26.07607608    0.02268334
   26.11611612    0.02274781
   26.15615616    0.02279634
   26.19619620    0.02282659
   26.23623624    0.02283678
   26.27627628    0.02282574
   26.31631632    0.02279300
   26.35635636    0.02273878
   26.39639640    0.02266398
   26.43643644    0.02257017
   26.47647648    0.02245945
   26.51651652    0.02233441
   26.55655656    0.02219802
   26.59659660    0.02205348
   26.63663664    0.02190415
   26.67667668    0.02175340
   26.71671672    0.02160456
   26.75675676    0.02146081
   26.79679680    0.02132512
   26.83683684    0.02120020
   26.87687688    0.02108848
   26.91691692    0.02099207
   26.95695696    0.02091277
   26.99699700    0.02085203
   27.03703704    0.02081097
   27.07707708    0.02079038
   27.11711712    0.02079072
   27.15715716    0.02081214
   27.19719720    0.02085442
   27.23723724    0.02091704
   27.27727728    0.02099913
   27.31731732    0.02109948
   27.35735736    0.02121653
   27.39739740    0.02134838
   27.43743744    0.02149279
   27.47747748    0.02164718
   27.51751752    0.02180866
   27.55755756    0.02197406
   27.59759760    0.02214001
   27.63763764    0.02230294
   27.67767768    0.02245925
   27.71771772    0.02260531
   27.75775776    0.02273769
   27.79779780    0.02285316
   27.83783784    0.02294891
   27.87787788    0.02302259
   27.91791792    0.02307249
   27.95795796    0.02309753
   27.99799800    0.02309739
   28.03803804    0.02307247
   28.07807808    0.02302391
   28.11811812    0.02295352
   28.15815816    0.02286369
   28.19819820    0.02275733
   28.23823824    0.02263773
   28.27827828    0.02250841
   28.31831832    0.02237307
   28.35835836    0.02223543
   28.39839840    0.02209911
   28.43843844    0.02196765
   28.47847848    0.02184431
   28.51851852    0.02173216
   28.55855856    0.02163392
   28.59859860    0.02155206
   28.63863864    0.02148870
   28.67867868    0.02144567
   28.71871872    0.02142448
   28.75875876    0.02142635
   28.79879880    0.02145220
   28.83883884    0.02150267
   28.87887888    0.02157811
   28.91891892    0.02167861
   28.95895896    0.02180394
   28.99899900    0.02195361
   29.03903904    0.02212680
   29.07907908    0.02232237
   29.11911912    0.02253887
   29.15915916    0.02277446
   29.19919920    0.02302695
   29.23923924    0.02329378
   29.27927928    0.02357200
   29.31931932    0.02385831
   29.35935936    0.02414906
   29.39939940    0.02444031
   29.43943944    0.02472791
   29.47947948    0.02500754
   29.51951952    0.02527488
   29.55955956    0.02552570
   29.59959960    0.02575599
   29.63963964    0.02596216
   29.67967968    0.02614112
   29.71971972    0.02629049
   29.75975976    0.02640863
   29.79979980    0.02649479
   29.83983984    0.02654913
   29.87987988    0.02657269
   29.91991992    0.02656741
   29.95995996    0.02653600
   30.00000000    0.02648182
