# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   17.62762763    0.02731952
   17.66766767    0.02718189
   17.70770771    0.02702796
   17.74774775    0.02686115
   17.78778779    0.02668519
   17.82782783    0.02650402
   17.86786787    0.02632165
   17.90790791    0.02614203
   17.94794795    0.02596894
   17.98798799    0.02580590
   18.02802803    0.02565612
   18.06806807    0.02552245
   18.10810811    0.02540730
   18.14814815    0.02531265
   18.18818819    0.02524004
   18.22822823    0.02519055
   18.26826827    0.02516477
   18.30830831    0.02516284
   18.34834835    0.02518441
   18.38838839    0.02522869
   18.42842843    0.02529438
   18.46846847    0.02537975
   18.50850851    0.02548258
   18.54854855    0.02560025
   18.58858859    0.02572968
   18.62862863    0.02586746
   18.66866867    0.02600983
   18.70870871    0.02615282
   18.74874875    0.02629227
   18.78878879    0.02642403
   18.82882883    0.02654400
   18.86886887    0.02664832
   18.90890891    0.02673350
   18.94894895    0.02679656
   18.98898899    0.02683515
   19.02902903    0.02684765
   19.06906907    0.02683325
   19.10910911    0.02679198
   19.14914915    0.02672470
   19.18918919    0.02663306
   19.22922923    0.02651940
   19.26926927    0.02638668
   19.30930931    0.02623831
   19.34934935    0.02607799
   19.38938939    0.02590963
   19.42942943    0.02573713
   19.46946947    0.02556431
   19.50950951    0.02539476
   19.54954955    0.02523175
   19.58958959    0.02507818
   19.62962963    0.02493647
   19.66966967    0.02480857
   19.70970971    0.02469591
   19.74974975    0.02459938
   19.78978979    0.02451934
   19.82982983    0.02445560
   19.86986987    0.02440748
   19.90990991    0.02437378
   19.94994995    0.02435283
   19.98998999    0.02434256
   20.03003003    0.02434053
   20.07007007    0.02434400
   20.11011011    0.02435001
   20.15015015    0.02435549
   20.19019019    0.02435737
   20.23023023    0.02435266
   20.27027027    0.02433861
   20.31031031    0.02431283
   20.35035035    0.02427334
   20.39039039    0.02421873
   20.43043043    0.02414818
   20.47047047    0.02406152
   20.51051051    0.02395922
   20.55055055    0.02384238
   20.59059059    0.02371267
   20.63063063    0.02357225
   20.67067067    0.02342369
   20.71071071    0.02326984
   20.75075075    0.02311373
   20.79079079    0.02295847
   20.83083083    0.02280714
   20.87087087    0.02266271
   20.91091091    0.02252796
   20.95095095    0.02240544
   20.99099099    0.02229741
   21.03103103    0.02220579
   21.07107107    0.02213216
   21.11111111    0.02207776
   21.15115115    0.02204343
   21.19119119    0.02202963
   21.23123123    0.02203646
   21.27127127    0.02206360
   21.31131131    0.02211034
   21.35135135    0.02217560
   21.39139139    0.02225785
   21.43143143    0.02235521
   21.47147147    0.02246537
   21.51151151    0.02258568
   21.55155155    0.02271312
   21.59159159    0.02284437
   21.63163163    0.02297588
   21.67167167    0.02310388
   21.71171171    0.02322457
   21.75175175    0.02333415
   21.79179179    0.02342895
   21.83183183    0.02350559
   21.87187187    0.02356111
   21.91191191    0.02359303
   21.95195195    0.02359952
   21.99199199    0.02357946
   22.03203203    0.02353249
